loc,alpha,k,clip_factor,jump_penalty,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0016,1.6,4.0,12,3,5,jump,0.7938186702349412,0.004642626180154132,0.004445614271857076,0.003150189111471772,0.7086060370585945,0.7967013023424334,37.4,
0.0016,1.6,4.0,12,3,5,kmeans,0.7828632121900254,0.004642626180154132,0.004445614271857076,0.003150189111471772,0.7086060370585945,0.7967013023424334,0.4,
0.002,0.8,4.0,20,30,5,jump,0.8546593696987395,0.0042669840929761655,0.003693059866458832,0.004003897970542654,1.084168173634801,6.10869767831438,36.8,
0.002,0.8,4.0,20,30,5,kmeans,0.8503187400378729,0.0042669840929761655,0.003693059866458832,0.004003897970542654,1.084168173634801,6.10869767831438,0.3,
0.0018,0.8,2.75,8,0.3,1,jump,0.8102759520953553,0.004672514922110619,0.0036711798263947444,0.0035759105899573116,0.9740494225446343,3.5645295346398864,36.8,
0.0018,0.8,2.75,8,0.3,1,kmeans,0.8090866892801192,0.004672514922110619,0.0036711798263947444,0.0035759105899573116,0.9740494225446343,3.5645295346398864,0.3,
0.002,1.1,6.0,20,0.03,2,jump,0.8402142753333421,0.004350735011782681,0.004116519594939701,0.003980115762356382,0.9668642819650378,1.4058284101424716,37.6,
0.002,1.1,6.0,20,0.03,2,kmeans,0.8395677860523939,0.004350735011782681,0.004116519594939701,0.003980115762356382,0.9668642819650378,1.4058284101424716,0.3,
0.002,1.4,4.0,20,100,9,jump,0.7972339552015844,0.004848988975617483,0.004556256391661269,0.003984864901954061,0.8745918928634147,1.9970980709307025,37.3,
0.002,1.4,4.0,20,100,9,kmeans,0.8208556054491506,0.004848988975617483,0.004556256391661269,0.003984864901954061,0.8745918928634147,1.9970980709307025,0.3,
0.0018,1.1,2.0,8,100,2,jump,0.7627037431256857,0.005398034812993745,0.004354412498852448,0.0036001610563466593,0.8267845679056445,2.408098010267598,37.8,
0.0018,1.1,2.0,8,100,2,kmeans,0.7785359428589778,0.005398034812993745,0.004354412498852448,0.0036001610563466593,0.8267845679056445,2.408098010267598,0.4,
0.0008,0.8,2.0,12,100,7,jump,0.5192039694053772,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,36.7,
0.0008,0.8,2.0,12,100,7,kmeans,0.5009809936358863,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,0.3,
0.0005,1.6,4.0,12,100,0,jump,0.5019877130559517,0.004408734399576201,0.004148683295207291,0.0010068086021912748,0.24268148001424367,1.0667588163730395,36.9,
0.0005,1.6,4.0,12,100,0,kmeans,0.5281890886737151,0.004408734399576201,0.004148683295207291,0.0010068086021912748,0.24268148001424367,1.0667588163730395,0.5,
0.0008,1.6,2.0,20,0.3,4,jump,0.6572454092014448,0.005061294599891075,0.00428617768192401,0.0016037788560568835,0.3741746084910245,7.7191308044222655,38.0,
0.0008,1.6,2.0,20,0.3,4,kmeans,0.6562460739507485,0.005061294599891075,0.00428617768192401,0.0016037788560568835,0.3741746084910245,7.7191308044222655,0.4,
0.0012,1.6,6.0,12,3,7,jump,0.7420668380451394,0.004387067124031298,0.004254911924141958,0.002386420543885022,0.5608625011353825,0.4653375719399073,38.6,
0.0012,1.6,6.0,12,3,7,kmeans,0.7305287207111855,0.004387067124031298,0.004254911924141958,0.002386420543885022,0.5608625011353825,0.4653375719399073,0.5,
0.0012,1.4,2.0,8,3,2,jump,0.723163389679278,0.00502380777649073,0.00427115787517128,0.0024301728667288887,0.5689728494598049,2.050004545699954,38.5,
0.0012,1.4,2.0,8,3,2,kmeans,0.7167097221177616,0.00502380777649073,0.00427115787517128,0.0024301728667288887,0.5689728494598049,2.050004545699954,0.6,
0.0014,1.4,6.0,12,100,6,jump,0.7787247765668481,0.004393411796950408,0.00419058473738799,0.002818270819625131,0.6725244795746027,0.7587111471812222,36.7,
0.0014,1.4,6.0,12,100,6,kmeans,0.7674139132738877,0.004393411796950408,0.00419058473738799,0.002818270819625131,0.6725244795746027,0.7587111471812222,0.4,
0.0012,1.4,2.75,12,0.3,1,jump,0.7160820149014586,0.004900961582696442,0.004214784444249042,0.0023726941691569548,0.562945555233419,3.4744801494791577,38.4,
0.0012,1.4,2.75,12,0.3,1,kmeans,0.7147495482947408,0.004900961582696442,0.004214784444249042,0.0023726941691569548,0.562945555233419,3.4744801494791577,0.6,
0.002,1.4,2.0,20,30,0,jump,0.8171308940525062,0.00579261628688142,0.00469911883909511,0.003946157902684639,0.8397655045141473,8.063062851833937,36.1,
0.002,1.4,2.0,20,30,0,kmeans,0.7958187637387382,0.00579261628688142,0.00469911883909511,0.003946157902684639,0.8397655045141473,8.063062851833937,0.3,
0.0012,1.4,4.0,12,3,2,jump,0.7400698731434978,0.004514281698639377,0.004136857180981733,0.0023633156986447804,0.5712828834192273,1.5382220315011006,36.4,
0.0012,1.4,4.0,12,3,2,kmeans,0.7279818261185389,0.004514281698639377,0.004136857180981733,0.0023633156986447804,0.5712828834192273,1.5382220315011006,0.4,
0.002,1.4,6.0,8,0.3,9,jump,0.8354400666713653,0.0046141572392970655,0.004508865610060728,0.004008897324134297,0.8891143961330669,0.4649496314884445,36.2,
0.002,1.4,6.0,8,0.3,9,kmeans,0.8333436391709721,0.0046141572392970655,0.004508865610060728,0.004008897324134297,0.8891143961330669,0.4649496314884445,0.2,
0.0014,0.8,2.75,12,3,4,jump,0.7538302331377348,0.004908007130771382,0.00335022083037836,0.0027895950656585972,0.8326600564248632,7.8097440383449666,36.5,
0.0014,0.8,2.75,12,3,4,kmeans,0.7472433155753335,0.004908007130771382,0.00335022083037836,0.0027895950656585972,0.8326600564248632,7.8097440383449666,0.4,
0.0016,0.8,2.75,12,3,5,jump,0.7949566501381009,0.004937416739407462,0.0035261078529894014,0.0032050430216837883,0.9089463950929869,7.143178239050263,36.3,
0.0016,0.8,2.75,12,3,5,kmeans,0.7858725430488769,0.004937416739407462,0.0035261078529894014,0.0032050430216837883,0.9089463950929869,7.143178239050263,0.4,
0.0005,0.8,2.75,12,100,1,jump,0.5023799563677167,0.00476113652290964,0.0028885280877470596,0.0009763639289080261,0.33801434476254383,9.049411319650677,35.4,
0.0005,0.8,2.75,12,100,1,kmeans,0.5082026467418396,0.00476113652290964,0.0028885280877470596,0.0009763639289080261,0.33801434476254383,9.049411319650677,0.6,
0.0005,1.4,4.0,12,30,0,jump,0.6170342680146206,0.004436763014933682,0.00401541827844394,0.0009450536864983375,0.23535622467320286,1.9268388649818986,36.6,
0.0005,1.4,4.0,12,30,0,kmeans,0.5282657646515769,0.004436763014933682,0.00401541827844394,0.0009450536864983375,0.23535622467320286,1.9268388649818986,0.6,
0.0005,1.1,6.0,8,100,6,jump,0.5185533999472619,0.0038641223566345086,0.003455676281246068,0.000974399459659007,0.28197069990237983,1.5723994435820154,35.8,
0.0005,1.1,6.0,8,100,6,kmeans,0.5072270160185761,0.0038641223566345086,0.003455676281246068,0.000974399459659007,0.28197069990237983,1.5723994435820154,0.5,
0.0012,1.6,2.0,12,30,6,jump,0.7537679943370481,0.004998118439971614,0.004390713023737948,0.00239068139150093,0.5444859134668906,3.1983998776210694,36.2,
0.0012,1.6,2.0,12,30,6,kmeans,0.7138364387405308,0.004998118439971614,0.004390713023737948,0.00239068139150093,0.5444859134668906,3.1983998776210694,1.0,
0.0014,0.8,2.75,8,0.3,4,jump,0.7659332611550629,0.00452508313249279,0.003335113055458721,0.0027891982836580364,0.8363129636918416,3.9763276733998962,36.9,
0.0014,0.8,2.75,8,0.3,4,kmeans,0.7649564991241471,0.00452508313249279,0.003335113055458721,0.0027891982836580364,0.8363129636918416,3.9763276733998962,0.4,
0.001,1.4,4.0,20,0.03,1,jump,0.6928463868146617,0.00449103807515605,0.004100382317929918,0.0019859683778341046,0.48433736755472173,2.5290672281663804,38.2,
0.001,1.4,4.0,20,0.03,1,kmeans,0.6921961117344156,0.00449103807515605,0.004100382317929918,0.0019859683778341046,0.48433736755472173,2.5290672281663804,0.5,
0.0005,0.8,4.0,20,0.3,3,jump,0.5100448024154833,0.0037550765288818367,0.0026933652955101056,0.0009829130492895212,0.3649386330655025,10.103946791787742,38.1,
0.0005,0.8,4.0,20,0.3,3,kmeans,0.5102182402303708,0.0037550765288818367,0.0026933652955101056,0.0009829130492895212,0.3649386330655025,10.103946791787742,0.5,
0.0005,1.1,2.75,12,30,0,jump,0.5094806602815604,0.004926240674185316,0.0037017085312550653,0.0009898462954482114,0.2674025486043883,5.462682836817015,36.9,
0.0005,1.1,2.75,12,30,0,kmeans,0.5060128592552677,0.004926240674185316,0.0037017085312550653,0.0009898462954482114,0.2674025486043883,5.462682836817015,0.3,
0.001,1.6,2.0,8,0.3,5,jump,0.6881024505311747,0.004788749471071302,0.004325319604767526,0.0020029754452497725,0.4630814895255415,1.6082191509776758,38.3,
0.001,1.6,2.0,8,0.3,5,kmeans,0.6850849146258915,0.004788749471071302,0.004325319604767526,0.0020029754452497725,0.4630814895255415,1.6082191509776758,0.5,
0.0005,1.1,2.75,8,0.3,7,jump,0.5066821384762624,0.004667233835545391,0.0036659468987515873,0.0010223506041732772,0.2788776358221205,2.824074822065075,38.3,
0.0005,1.1,2.75,8,0.3,7,kmeans,0.5064502406592917,0.004667233835545391,0.0036659468987515873,0.0010223506041732772,0.2788776358221205,2.824074822065075,0.5,
0.0018,1.6,2.75,12,0.3,3,jump,0.8017297635553584,0.004929304243784292,0.0046010266153601615,0.0036431632665130647,0.7918152992966078,1.743999852266942,37.8,
0.0018,1.6,2.75,12,0.3,3,kmeans,0.798773649741697,0.004929304243784292,0.0046010266153601615,0.0036431632665130647,0.7918152992966078,1.743999852266942,0.2,
0.0012,1.4,2.75,20,100,2,jump,0.7279755509799211,0.004928565878437019,0.004234385271645911,0.0023657784446064773,0.5587064692596799,5.262117771626041,36.4,
0.0012,1.4,2.75,20,100,2,kmeans,0.7161007236649857,0.004928565878437019,0.004234385271645911,0.0023657784446064773,0.5587064692596799,5.262117771626041,0.5,
0.0005,0.8,6.0,20,0.03,9,jump,0.6424120078577309,0.003125781789684329,0.002552955907889687,0.0010000950909586199,0.391740056249273,6.468260745661016,38.1,
0.0005,0.8,6.0,20,0.03,9,kmeans,0.6429158032275802,0.003125781789684329,0.002552955907889687,0.0010000950909586199,0.391740056249273,6.468260745661016,0.7,
0.0008,1.4,6.0,20,0.3,9,jump,0.6698581744643435,0.004243183128532846,0.004027560465116663,0.001608897324134297,0.3994719230336107,1.0457236417281806,37.8,
0.0008,1.4,6.0,20,0.3,9,kmeans,0.666438367348801,0.004243183128532846,0.004027560465116663,0.001608897324134297,0.3994719230336107,1.0457236417281806,0.5,
0.0014,1.1,4.0,20,100,6,jump,0.7624465898123187,0.004533541177974753,0.0038710657394962593,0.0027889569447631262,0.7204623048137778,4.44654867976672,36.1,
0.0014,1.1,4.0,20,100,6,kmeans,0.7684190744452892,0.004533541177974753,0.0038710657394962593,0.0027889569447631262,0.7204623048137778,4.44654867976672,0.3,
0.0008,1.6,2.0,8,30,6,jump,0.6870205403613332,0.004758751740807837,0.0042601196149065785,0.0015891084136961785,0.3730196701838445,1.5658293867778088,36.6,
0.0008,1.6,2.0,8,30,6,kmeans,0.503624548461505,0.004758751740807837,0.0042601196149065785,0.0015891084136961785,0.3730196701838445,1.5658293867778088,0.5,
0.0005,0.8,2.75,12,100,8,jump,0.5071021082512603,0.004761428129677623,0.0028872490381745566,0.0009791621176376596,0.33913323883440555,9.121014380159833,35.9,
0.0005,0.8,2.75,12,100,8,kmeans,0.5082565193451509,0.004761428129677623,0.0028872490381745566,0.0009791621176376596,0.33913323883440555,9.121014380159833,0.3,
0.0008,1.4,2.75,20,3,7,jump,0.6762239273244515,0.00486858186449831,0.004083705695557194,0.0015805838769747688,0.3870464707322913,6.029747193315902,38.2,
0.0008,1.4,2.75,20,3,7,kmeans,0.6640565626901874,0.00486858186449831,0.004083705695557194,0.0015805838769747688,0.3870464707322913,6.029747193315902,0.5,
0.0014,1.1,4.0,12,30,7,jump,0.8046669912785283,0.004516294635993877,0.0038962740282154846,0.002823617040249556,0.7246967281566662,3.084410733249645,35.7,
0.0014,1.1,4.0,12,30,7,kmeans,0.7760109580196477,0.004516294635993877,0.0038962740282154846,0.002823617040249556,0.7246967281566662,3.084410733249645,0.4,
0.0018,1.4,4.0,20,0.3,2,jump,0.7945626168882071,0.004730904732881679,0.00440480960991281,0.003562599136147551,0.8087975308013529,2.2538386131489485,36.9,
0.0018,1.4,4.0,20,0.3,2,kmeans,0.794322246578427,0.004730904732881679,0.00440480960991281,0.003562599136147551,0.8087975308013529,2.2538386131489485,0.4,
0.001,1.4,4.0,8,100,7,jump,0.7101610044578179,0.004463708377782581,0.004094385943385695,0.0019933549484414045,0.4868507698111811,1.21283644806012,35.8,
0.001,1.4,4.0,8,100,7,kmeans,0.6893829750846421,0.004463708377782581,0.004094385943385695,0.0019933549484414045,0.4868507698111811,1.21283644806012,0.5,
0.002,1.6,2.75,12,30,2,jump,0.8398425221213137,0.0050073140299501905,0.00467453177200946,0.0040183514374145055,0.859626510932264,1.6912880011186235,36.6,
0.002,1.6,2.75,12,30,2,kmeans,0.8168767398071823,0.0050073140299501905,0.00467453177200946,0.0040183514374145055,0.859626510932264,1.6912880011186235,0.3,
0.0008,1.4,4.0,12,30,2,jump,0.6923900248956499,0.004426844315486199,0.00402073737008376,0.0015633156986447805,0.38881318393899816,1.6608236450039406,36.5,
0.0008,1.4,4.0,12,30,2,kmeans,0.6607888568258473,0.004426844315486199,0.00402073737008376,0.0015633156986447805,0.38881318393899816,1.6608236450039406,0.7,
0.0018,1.6,4.0,8,3,8,jump,0.817625217378339,0.004707517744744195,0.004564562780238484,0.0036070000253646444,0.7902180776175434,0.5407479608817605,37.0,
0.0018,1.6,4.0,8,3,8,kmeans,0.806018595838706,0.004707517744744195,0.004564562780238484,0.0036070000253646444,0.7902180776175434,0.5407479608817605,0.3,
0.0008,0.8,2.75,8,100,2,jump,0.6697898606580219,0.004366980291466347,0.002977425865882205,0.0016085337230089644,0.5402430809246561,4.440717214898182,36.0,
0.0008,0.8,2.75,8,100,2,kmeans,0.5098377823166114,0.004366980291466347,0.002977425865882205,0.0016085337230089644,0.5402430809246561,4.440717214898182,0.5,
0.002,1.1,2.0,12,3,1,jump,0.7909469970781244,0.005999607106921411,0.004542890063943237,0.0039941874961806,0.8792172911870197,4.825822930031656,37.7,
0.002,1.1,2.0,12,3,1,kmeans,0.7840888631502927,0.005999607106921411,0.004542890063943237,0.0039941874961806,0.8792172911870197,4.825822930031656,0.5,
0.0014,1.1,4.0,12,3,9,jump,0.7741076655460719,0.00450026726010247,0.003878401695140777,0.0028081508911292664,0.7240484900384556,3.1674620803200186,38.0,
0.0014,1.1,4.0,12,3,9,kmeans,0.7615421779512788,0.00450026726010247,0.003878401695140777,0.0028081508911292664,0.7240484900384556,3.1674620803200186,0.4,
0.0016,1.4,2.0,8,30,9,jump,0.7934375347571878,0.005156884310879374,0.004474949030505189,0.003186032335668141,0.711970642335665,1.908394471583593,37.7,
0.0016,1.4,2.0,8,30,9,kmeans,0.7558794703671947,0.005156884310879374,0.004474949030505189,0.003186032335668141,0.711970642335665,1.908394471583593,0.4,
0.001,1.4,6.0,12,3,1,jump,0.7148143366795476,0.004258780135149659,0.004009307057133979,0.0019464014444847127,0.4854707850378719,0.8359576592663287,38.5,
0.001,1.4,6.0,12,3,1,kmeans,0.6990846063067839,0.004258780135149659,0.004009307057133979,0.0019464014444847127,0.4854707850378719,0.8359576592663287,0.5,
0.0005,1.4,4.0,12,3,0,jump,0.5249757604569822,0.004436763014933682,0.00401541827844394,0.0009450536864983375,0.23535622467320286,1.9268388649818986,38.3,
0.0005,1.4,4.0,12,3,0,kmeans,0.5282657646515769,0.004436763014933682,0.00401541827844394,0.0009450536864983375,0.23535622467320286,1.9268388649818986,0.6,
0.0005,1.1,4.0,8,0.3,9,jump,0.5035726837109612,0.004215400277330657,0.0035768210958197198,0.001007489533337225,0.28167177120339953,2.303138587672678,38.3,
0.0005,1.1,4.0,8,0.3,9,kmeans,0.5000218223610582,0.004215400277330657,0.0035768210958197198,0.001007489533337225,0.28167177120339953,2.303138587672678,0.7,
0.0005,0.8,4.0,12,0.3,1,jump,0.5018289274280143,0.0037504189023978194,0.002670765764906294,0.0009677184361758482,0.36233744227652304,7.457293150255081,38.2,
0.0005,0.8,4.0,12,0.3,1,kmeans,0.501995083046343,0.0037504189023978194,0.002670765764906294,0.0009677184361758482,0.36233744227652304,7.457293150255081,0.5,
0.002,0.8,2.0,12,3,9,jump,0.7930802924008276,0.006206179490810782,0.004114783509598414,0.003984451158010573,0.9683258301964565,6.239580783037971,38.0,
0.002,0.8,2.0,12,3,9,kmeans,0.7850328540098254,0.006206179490810782,0.004114783509598414,0.003984451158010573,0.9683258301964565,6.239580783037971,0.3,
0.001,1.4,6.0,8,100,4,jump,0.7127432609633506,0.004265180663043548,0.004051771385037071,0.0020179370097455854,0.49803822031956096,0.7150795347605716,35.7,
0.001,1.4,6.0,8,100,4,kmeans,0.7012352614184971,0.004265180663043548,0.004051771385037071,0.0020179370097455854,0.49803822031956096,0.7150795347605716,0.7,
0.0005,0.8,4.0,20,3,3,jump,0.5086589923145788,0.0037550765288818367,0.0026933652955101056,0.0009829130492895212,0.3649386330655025,10.103946791787742,36.9,
0.0005,0.8,4.0,20,3,3,kmeans,0.5102182402303708,0.0037550765288818367,0.0026933652955101056,0.0009829130492895212,0.3649386330655025,10.103946791787742,0.5,
0.0018,0.8,4.0,8,100,4,jump,0.808808640692335,0.003998764942128377,0.0034873500985648635,0.0036022737716248166,1.0329544409972624,2.9172504849932466,35.7,
0.0018,0.8,4.0,8,100,4,kmeans,0.8301518201119304,0.003998764942128377,0.0034873500985648635,0.0036022737716248166,1.0329544409972624,2.9172504849932466,0.3,
0.0008,1.4,2.0,20,3,7,jump,0.5008847782072575,0.005447839688282726,0.004155471833766618,0.0015624902519585857,0.3760079034255678,9.660950153822679,36.8,
0.0008,1.4,2.0,20,3,7,kmeans,0.6469398790120038,0.005447839688282726,0.004155471833766618,0.0015624902519585857,0.3760079034255678,9.660950153822679,0.4,
0.0016,0.8,2.0,20,3,1,jump,0.5012170121141724,0.006997625648889652,0.003774379967790103,0.003158516854427933,0.8368306533476126,14.317596695757047,36.2,
0.0016,0.8,2.0,20,3,1,kmeans,0.5036187296952246,0.006997625648889652,0.003774379967790103,0.003158516854427933,0.8368306533476126,14.317596695757047,0.5,
0.0012,1.4,6.0,8,0.03,0,jump,0.735964932192255,0.0043247901269009405,0.0041501141242283905,0.002426599581905229,0.5847067114946856,0.6586696492426247,38.1,
0.0012,1.4,6.0,8,0.03,0,kmeans,0.7347435837552729,0.0043247901269009405,0.0041501141242283905,0.002426599581905229,0.5847067114946856,0.6586696492426247,0.6,
0.0018,1.1,4.0,20,3,0,jump,0.825359848632446,0.004697257744342582,0.004122231693160753,0.003591533417230768,0.8712594741313369,4.450843620668074,37.2,
0.0018,1.1,4.0,20,3,0,kmeans,0.8131501407883799,0.004697257744342582,0.004122231693160753,0.003591533417230768,0.8712594741313369,4.450843620668074,0.4,
0.0012,0.8,4.0,20,0.03,7,jump,0.7763152979195437,0.003947648236857378,0.003020240530471444,0.0023907522445645816,0.7915767702751136,9.931012732789684,37.4,
0.0012,0.8,4.0,20,0.03,7,kmeans,0.7760831947281158,0.003947648236857378,0.003020240530471444,0.0023907522445645816,0.7915767702751136,9.931012732789684,0.3,
0.0005,1.1,2.75,8,100,4,jump,0.5078853279634685,0.004659716616889011,0.003670288250529402,0.0010219867313250443,0.27844862898101613,2.857792355211763,36.5,
0.0005,1.1,2.75,8,100,4,kmeans,0.5039196555070511,0.004659716616889011,0.003670288250529402,0.0010219867313250443,0.27844862898101613,2.857792355211763,0.5,
0.0012,1.6,2.75,12,3,4,jump,0.7186203027941284,0.0047399877277556875,0.004344587718823874,0.0023380479857310742,0.5381518655040549,1.9348772794309488,37.5,
0.0012,1.6,2.75,12,3,4,kmeans,0.7098538888314553,0.0047399877277556875,0.004344587718823874,0.0023380479857310742,0.5381518655040549,1.9348772794309488,0.6,
0.001,1.6,2.75,12,100,9,jump,0.5074491995245787,0.0046950137079666875,0.004270852560056223,0.001992136931743779,0.4664494743685448,2.3620913551204232,36.7,
0.001,1.6,2.75,12,100,9,kmeans,0.6875466539266502,0.0046950137079666875,0.004270852560056223,0.001992136931743779,0.4664494743685448,2.3620913551204232,0.4,
0.002,0.8,6.0,20,0.3,2,jump,0.8684144832759355,0.0036774258423956014,0.003518819016235122,0.003990571326181309,1.1340655224862706,1.926295017905522,38.2,
0.002,0.8,6.0,20,0.3,2,kmeans,0.8677186979060367,0.0036774258423956014,0.003518819016235122,0.003990571326181309,1.1340655224862706,1.926295017905522,0.3,
