loc,alpha,k,clip_factor,feature_set,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0005,0.8,2.0,16,all,5,kmeans,0.5012946362530811,0.006522747028678588,0.0031551713737815253,0.0009972697355786072,0.31607466518795235,11.803852474294379,4.5,
0.0005,0.8,2.0,16,all,4,kmeans,0.500746837377842,0.006448192544050506,0.003125384312407028,0.0010233822507632433,0.32744205143049465,11.785602262174956,4.8,
0.0005,0.8,2.0,16,all,8,kmeans,0.5031890306465845,0.006394404597078916,0.003145576862456965,0.0009967540772585523,0.3168748121068013,11.837273133932637,4.4,
0.0005,0.8,2.0,16,all,7,kmeans,0.500178094718319,0.0064593199935654684,0.003143901002842878,0.000995287024222068,0.3165770879305926,11.782640800475189,4.6,
0.0005,0.8,2.0,16,all,1,kmeans,0.5001187962145014,0.006428377569790116,0.0031387392373759208,0.0009595184834305583,0.3057018792783641,11.796031277972718,6.5,
0.0005,0.8,2.0,16,all,2,kmeans,0.5005569323026345,0.006506917589262159,0.003133330966119898,0.0010097602837273656,0.32226416380705014,11.832035827512497,7.1,
0.0005,0.8,2.0,16,all,9,kmeans,0.5024461856173811,0.006469261865233445,0.003158347169990239,0.000982846131615036,0.3111900239953905,11.616829211500816,6.9,
0.0005,0.8,2.0,16,all,6,kmeans,0.5025257034528134,0.006405127073520983,0.003171829838166812,0.0010050137666653013,0.3168561423352263,11.571449542229635,6.7,
0.0005,0.8,2.0,16,all,14,kmeans,0.5132329776781729,0.006433411245856181,0.003164389579091604,0.0009717762456727667,0.30709753694478187,11.581640351827351,6.4,
0.0005,0.8,2.0,16,all,12,kmeans,0.5054029121189768,0.00645472176933192,0.003145155397630454,0.000996031833410118,0.31668763780655285,11.792076724545195,5.5,
0.0005,0.8,2.0,16,all,15,kmeans,0.5065148763685261,0.006431052066699179,0.0031536429149972654,0.000981566656213777,0.31124850931787507,11.622479140034734,5.6,
0.0005,0.8,2.0,16,all,3,kmeans,0.5059230330665668,0.006478530800670191,0.0031563622842354275,0.0009836717784762492,0.31164729834380406,11.828837776277444,7.7,
0.0005,0.8,2.0,16,all,10,kmeans,0.5098624525192886,0.0065039917832491545,0.0031623555215685257,0.0009558471603614336,0.302257969998052,11.861435621255557,5.1,
0.0005,0.8,2.0,16,all,16,kmeans,0.5031724158951079,0.006403911156229289,0.003131843970330737,0.0009857245311310455,0.31474254160463444,11.61988305467189,5.5,
0.0005,0.8,2.0,16,all,17,kmeans,0.5122994971244259,0.006454370317424021,0.003170698892557342,0.0010267378970397192,0.3238206880665351,11.69103595223273,4.2,
0.0005,0.8,2.0,16,means,2,kmeans,0.5889783405315423,0.006506917589262159,0.003133330966119898,0.0010097602837273656,0.32226416380705014,11.832035827512497,0.8,
0.0005,0.8,2.0,16,all,13,kmeans,0.5021563978958233,0.006487391893941925,0.003144487705150894,0.0009816134113051894,0.312169581613322,11.712562127370413,6.3,
0.0005,0.8,2.0,16,all,11,kmeans,0.5064993024665619,0.006483153278704889,0.0031606852841287677,0.0009978400776080205,0.3157037122989206,11.4456506531195,5.5,
0.0005,0.8,2.0,16,means,0,kmeans,0.5897415264741108,0.00641197059533599,0.0031393328016867065,0.0010098909806825983,0.32168968519043356,11.523138846836586,0.6,
0.0005,0.8,2.0,16,all,18,kmeans,0.5036416300177352,0.006485035592321661,0.0031444216696774525,0.0009732444941827986,0.30951462507973104,12.058759619224197,5.8,
0.0005,0.8,2.0,16,means,7,kmeans,0.5807105838003372,0.0064593199935654684,0.003143901002842878,0.000995287024222068,0.3165770879305926,11.782640800475189,0.4,
0.0005,0.8,2.0,16,means,10,kmeans,0.5974000455681818,0.0065039917832491545,0.0031623555215685257,0.0009558471603614336,0.302257969998052,11.861435621255557,0.5,
0.0005,0.8,2.0,16,all,19,kmeans,0.50225238800627,0.0065145918143151155,0.0031726158656621376,0.0010015685964868699,0.31569173164865283,11.538060363684895,2.1,
0.0005,0.8,2.0,16,means,4,kmeans,0.5807429963283698,0.006448192544050506,0.003125384312407028,0.0010233822507632433,0.32744205143049465,11.785602262174956,0.5,
0.0005,0.8,2.0,16,means,1,kmeans,0.588804239936797,0.006428377569790116,0.0031387392373759208,0.0009595184834305583,0.3057018792783641,11.796031277972718,0.2,
0.0005,0.8,2.0,16,means,11,kmeans,0.5983016158659988,0.006483153278704889,0.0031606852841287677,0.0009978400776080205,0.3157037122989206,11.4456506531195,0.2,
0.0005,0.8,2.0,16,means,3,kmeans,0.5931698948725898,0.006478530800670191,0.0031563622842354275,0.0009836717784762492,0.31164729834380406,11.828837776277444,0.2,
0.0005,0.8,2.0,16,means,8,kmeans,0.6053386773046889,0.006394404597078916,0.003145576862456965,0.0009967540772585523,0.3168748121068013,11.837273133932637,0.2,
0.0005,0.8,2.0,16,means,6,kmeans,0.5979681727763568,0.006405127073520983,0.003171829838166812,0.0010050137666653013,0.3168561423352263,11.571449542229635,0.2,
0.0005,0.8,2.0,16,means,9,kmeans,0.5845500325204209,0.006469261865233445,0.003158347169990239,0.000982846131615036,0.3111900239953905,11.616829211500816,0.2,
0.0005,0.8,2.0,16,means,12,kmeans,0.5772921714775205,0.00645472176933192,0.003145155397630454,0.000996031833410118,0.31668763780655285,11.792076724545195,0.2,
0.0005,0.8,2.0,16,means,13,kmeans,0.5861897430927208,0.006487391893941925,0.003144487705150894,0.0009816134113051894,0.312169581613322,11.712562127370413,0.2,
0.0005,0.8,2.0,16,means,5,kmeans,0.578295154651917,0.006522747028678588,0.0031551713737815253,0.0009972697355786072,0.31607466518795235,11.803852474294379,0.2,
0.0005,0.8,2.0,16,means,18,kmeans,0.5819430462563042,0.006485035592321661,0.0031444216696774525,0.0009732444941827986,0.30951462507973104,12.058759619224197,0.2,
0.0005,0.8,2.0,16,means,14,kmeans,0.5950683323534833,0.006433411245856181,0.003164389579091604,0.0009717762456727667,0.30709753694478187,11.581640351827351,0.2,
0.0005,0.8,2.0,16,means,17,kmeans,0.586273302808563,0.006454370317424021,0.003170698892557342,0.0010267378970397192,0.3238206880665351,11.69103595223273,0.2,
0.0005,0.8,2.0,16,means,15,kmeans,0.5772489386957051,0.006431052066699179,0.0031536429149972654,0.000981566656213777,0.31124850931787507,11.622479140034734,0.2,
0.0005,0.8,2.0,16,means_x,0,kmeans,0.5918051702068152,0.00641197059533599,0.0031393328016867065,0.0010098909806825983,0.32168968519043356,11.523138846836586,0.2,
0.0005,0.8,2.0,16,means,19,kmeans,0.6004734802224305,0.0065145918143151155,0.0031726158656621376,0.0010015685964868699,0.31569173164865283,11.538060363684895,0.2,
0.0005,0.8,2.0,16,means,16,kmeans,0.586355546722902,0.006403911156229289,0.003131843970330737,0.0009857245311310455,0.31474254160463444,11.61988305467189,0.2,
0.0005,0.8,2.0,16,means_x,4,kmeans,0.5819715057926524,0.006448192544050506,0.003125384312407028,0.0010233822507632433,0.32744205143049465,11.785602262174956,0.2,
0.0005,0.8,2.0,16,means_x,5,kmeans,0.5802616441216006,0.006522747028678588,0.0031551713737815253,0.0009972697355786072,0.31607466518795235,11.803852474294379,0.2,
0.0005,0.8,2.0,16,means_x,3,kmeans,0.5934097575980464,0.006478530800670191,0.0031563622842354275,0.0009836717784762492,0.31164729834380406,11.828837776277444,0.2,
0.0005,0.8,2.0,16,means_x,2,kmeans,0.588528565596014,0.006506917589262159,0.003133330966119898,0.0010097602837273656,0.32226416380705014,11.832035827512497,0.2,
0.0005,0.8,2.0,16,means_x,1,kmeans,0.5909225364738196,0.006428377569790116,0.0031387392373759208,0.0009595184834305583,0.3057018792783641,11.796031277972718,0.2,
0.0005,0.8,2.0,16,means_x,6,kmeans,0.5975197544091406,0.006405127073520983,0.003171829838166812,0.0010050137666653013,0.3168561423352263,11.571449542229635,0.2,
0.0005,0.8,2.0,16,means_x,7,kmeans,0.5834969992437511,0.0064593199935654684,0.003143901002842878,0.000995287024222068,0.3165770879305926,11.782640800475189,0.3,
0.0005,0.8,2.0,16,means_x,9,kmeans,0.588359250213691,0.006469261865233445,0.003158347169990239,0.000982846131615036,0.3111900239953905,11.616829211500816,0.2,
0.0005,0.8,2.0,16,means_x,8,kmeans,0.6042919222453729,0.006394404597078916,0.003145576862456965,0.0009967540772585523,0.3168748121068013,11.837273133932637,0.2,
0.0005,0.8,2.0,16,means_x,12,kmeans,0.5794980309751426,0.00645472176933192,0.003145155397630454,0.000996031833410118,0.31668763780655285,11.792076724545195,0.2,
0.0005,0.8,2.0,16,means_x,11,kmeans,0.599400858764535,0.006483153278704889,0.0031606852841287677,0.0009978400776080205,0.3157037122989206,11.4456506531195,0.2,
0.0005,0.8,2.0,16,means_x,10,kmeans,0.5987815839802881,0.0065039917832491545,0.0031623555215685257,0.0009558471603614336,0.302257969998052,11.861435621255557,0.2,
0.0005,0.8,2.0,16,means_x,13,kmeans,0.5859032522807304,0.006487391893941925,0.003144487705150894,0.0009816134113051894,0.312169581613322,11.712562127370413,0.2,
0.0005,0.8,2.0,16,means_x,14,kmeans,0.5971570260003285,0.006433411245856181,0.003164389579091604,0.0009717762456727667,0.30709753694478187,11.581640351827351,0.2,
0.0005,0.8,2.0,16,means_x,16,kmeans,0.5865254544834841,0.006403911156229289,0.003131843970330737,0.0009857245311310455,0.31474254160463444,11.61988305467189,0.2,
0.0005,0.8,2.0,16,means_x,19,kmeans,0.600270835697603,0.0065145918143151155,0.0031726158656621376,0.0010015685964868699,0.31569173164865283,11.538060363684895,0.2,
0.0005,0.8,2.0,16,means_x,15,kmeans,0.5784835547712501,0.006431052066699179,0.0031536429149972654,0.000981566656213777,0.31124850931787507,11.622479140034734,0.2,
0.0005,0.8,2.0,16,means_x,17,kmeans,0.5871606126399014,0.006454370317424021,0.003170698892557342,0.0010267378970397192,0.3238206880665351,11.69103595223273,0.2,
0.0005,0.8,2.0,16,scales,0,kmeans,0.5005415187790019,0.00641197059533599,0.0031393328016867065,0.0010098909806825983,0.32168968519043356,11.523138846836586,0.2,
0.0005,0.8,2.0,16,means_x,18,kmeans,0.5838588440460548,0.006485035592321661,0.0031444216696774525,0.0009732444941827986,0.30951462507973104,12.058759619224197,0.2,
0.0005,0.8,2.0,16,scales,3,kmeans,0.5070018945870618,0.006478530800670191,0.0031563622842354275,0.0009836717784762492,0.31164729834380406,11.828837776277444,0.2,
0.0005,0.8,2.0,16,scales,1,kmeans,0.5061798644223382,0.006428377569790116,0.0031387392373759208,0.0009595184834305583,0.3057018792783641,11.796031277972718,0.2,
0.0005,0.8,2.0,16,scales,2,kmeans,0.5016015503782478,0.006506917589262159,0.003133330966119898,0.0010097602837273656,0.32226416380705014,11.832035827512497,0.2,
0.0005,0.8,2.0,16,scales,4,kmeans,0.5002025085971349,0.006448192544050506,0.003125384312407028,0.0010233822507632433,0.32744205143049465,11.785602262174956,0.2,
0.0005,0.8,2.0,16,scales,8,kmeans,0.5024385584345465,0.006394404597078916,0.003145576862456965,0.0009967540772585523,0.3168748121068013,11.837273133932637,0.2,
0.0005,0.8,2.0,16,scales,5,kmeans,0.5025258735132456,0.006522747028678588,0.0031551713737815253,0.0009972697355786072,0.31607466518795235,11.803852474294379,0.2,
0.0005,0.8,2.0,16,scales,6,kmeans,0.5009196376683589,0.006405127073520983,0.003171829838166812,0.0010050137666653013,0.3168561423352263,11.571449542229635,0.2,
0.0005,0.8,2.0,16,scales,7,kmeans,0.5020858430968601,0.0064593199935654684,0.003143901002842878,0.000995287024222068,0.3165770879305926,11.782640800475189,0.2,
0.0005,0.8,2.0,16,scales,9,kmeans,0.5008675914384945,0.006469261865233445,0.003158347169990239,0.000982846131615036,0.3111900239953905,11.616829211500816,0.2,
0.0005,0.8,2.0,16,scales,12,kmeans,0.5005223143415841,0.00645472176933192,0.003145155397630454,0.000996031833410118,0.31668763780655285,11.792076724545195,0.2,
0.0005,0.8,2.0,16,scales,11,kmeans,0.5046316956708842,0.006483153278704889,0.0031606852841287677,0.0009978400776080205,0.3157037122989206,11.4456506531195,0.2,
0.0005,0.8,2.0,16,scales,10,kmeans,0.5093058508399645,0.0065039917832491545,0.0031623555215685257,0.0009558471603614336,0.302257969998052,11.861435621255557,0.2,
0.0005,0.8,2.0,16,scales,14,kmeans,0.5109079196811332,0.006433411245856181,0.003164389579091604,0.0009717762456727667,0.30709753694478187,11.581640351827351,0.2,
0.0005,0.8,2.0,16,scales,13,kmeans,0.5014810342901718,0.006487391893941925,0.003144487705150894,0.0009816134113051894,0.312169581613322,11.712562127370413,0.2,
0.0005,0.8,2.0,16,scales,15,kmeans,0.5063507590062433,0.006431052066699179,0.0031536429149972654,0.000981566656213777,0.31124850931787507,11.622479140034734,0.2,
0.0005,0.8,2.0,16,scales,16,kmeans,0.5000827760891469,0.006403911156229289,0.003131843970330737,0.0009857245311310455,0.31474254160463444,11.61988305467189,0.2,
0.0005,0.8,2.0,16,scales,18,kmeans,0.5033863756707103,0.006485035592321661,0.0031444216696774525,0.0009732444941827986,0.30951462507973104,12.058759619224197,0.2,
0.0005,0.8,2.0,16,scales,17,kmeans,0.5110927429532311,0.006454370317424021,0.003170698892557342,0.0010267378970397192,0.3238206880665351,11.69103595223273,0.3,
0.0005,0.8,2.0,16,scales,19,kmeans,0.5026668961417374,0.0065145918143151155,0.0031726158656621376,0.0010015685964868699,0.31569173164865283,11.538060363684895,0.5,
0.0005,0.8,2.0,20,all,2,kmeans,0.500339897508336,0.0069301137394210816,0.0031416360727297647,0.0010107342792118382,0.32172226693768896,15.701367688810372,0.8,
0.0005,0.8,2.0,20,all,5,kmeans,0.5112675299816399,0.006975456927065254,0.0031631475603863383,0.0009970018942750034,0.3151929763761107,15.894417553617789,3.1,
0.0005,0.8,2.0,20,all,1,kmeans,0.500446605131158,0.00683658927608023,0.0031468368094413265,0.0009585168544279329,0.30459693732834625,15.825149804647285,4.5,
0.0005,0.8,2.0,20,all,3,kmeans,0.5062420288605171,0.0068851751660127915,0.003164128584204596,0.0009824046188250917,0.3104818886720592,15.802441164677461,4.6,
0.0005,0.8,2.0,20,all,6,kmeans,0.5027458724709364,0.0068698982721038014,0.0031806787688355895,0.00100400029135734,0.31565598550679586,16.089969088219608,4.3,
0.0005,0.8,2.0,20,all,0,kmeans,0.507745674329886,0.006871445043336892,0.0031497647606535833,0.0010121413619170235,0.3213387153734623,16.042178014748302,5.3,
0.0005,0.8,2.0,20,all,8,kmeans,0.5014321587630457,0.00678787093461927,0.0031540116074168806,0.0009967271346217137,0.31601885429902654,15.798271583732337,4.3,
0.0005,0.8,2.0,20,all,9,kmeans,0.5084778421889296,0.006904079497677267,0.0031671504887116407,0.0009837581165734648,0.3106130005756834,15.775688807872314,4.5,
0.0005,0.8,2.0,20,all,4,kmeans,0.5030096225553533,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,5.3,
0.0005,0.8,2.0,20,all,7,kmeans,0.5008990442183329,0.006905574319390349,0.0031506133900192942,0.0009962078834771398,0.31619489926405697,16.044901309937806,5.4,
0.0005,0.8,2.0,20,all,11,kmeans,0.5026529453889356,0.006968001937838545,0.0031722235227584217,0.0010009944572341952,0.31554978709816006,15.877036875468384,5.7,
0.0005,0.8,2.0,20,all,10,kmeans,0.5004914785216374,0.006968847964519682,0.003173045836290179,0.0009578658504421592,0.301875831570736,16.131450890011177,4.7,
0.0005,0.8,2.0,20,all,12,kmeans,0.5100191023874123,0.00688645706783325,0.0031555262768317286,0.0009951549537732531,0.31536893261824694,15.987444107636183,4.8,
0.0005,0.8,2.0,20,all,13,kmeans,0.5042416023579426,0.0068492494507348,0.0031526711269042333,0.0009816093489660842,0.3113579911933205,15.248592692561264,2.6,
0.0005,0.8,2.0,20,all,15,kmeans,0.5040071438426883,0.006917959102010625,0.0031617316813419907,0.0009854236336770748,0.3116721255925214,16.400301054184826,5.0,
0.0005,0.8,2.0,20,all,17,kmeans,0.5039981144753588,0.006885855592168026,0.0031806685249573807,0.0010256659791698505,0.322468679499884,15.885321829148968,3.3,
0.0005,0.8,2.0,20,means,3,kmeans,0.5938182412558359,0.0068851751660127915,0.003164128584204596,0.0009824046188250917,0.3104818886720592,15.802441164677461,0.6,
0.0005,0.8,2.0,20,means,4,kmeans,0.5903515134603429,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,0.7,
0.0005,0.8,2.0,20,means,0,kmeans,0.594366760114754,0.006871445043336892,0.0031497647606535833,0.0010121413619170235,0.3213387153734623,16.042178014748302,0.8,
0.0005,0.8,2.0,20,all,18,kmeans,0.500987972941639,0.006894725896419168,0.003153734675673886,0.0009746367432017469,0.30904208610811174,15.985352421195259,4.8,
0.0005,0.8,2.0,20,all,14,kmeans,0.5099143241747566,0.006912147786545868,0.003176804161684765,0.0009696541907262366,0.3052294511639007,16.191655219654734,5.1,
0.0005,0.8,2.0,20,means,14,kmeans,0.5939079664438643,0.006912147786545868,0.003176804161684765,0.0009696541907262366,0.3052294511639007,16.191655219654734,0.2,
0.0005,0.8,2.0,20,means,2,kmeans,0.5836030767919663,0.0069301137394210816,0.0031416360727297647,0.0010107342792118382,0.32172226693768896,15.701367688810372,0.9,
0.0005,0.8,2.0,20,means,7,kmeans,0.5788060112121831,0.006905574319390349,0.0031506133900192942,0.0009962078834771398,0.31619489926405697,16.044901309937806,0.3,
0.0005,0.8,2.0,20,means,9,kmeans,0.5901436009413172,0.006904079497677267,0.0031671504887116407,0.0009837581165734648,0.3106130005756834,15.775688807872314,0.5,
0.0005,0.8,2.0,20,means,5,kmeans,0.5730183091808786,0.006975456927065254,0.0031631475603863383,0.0009970018942750034,0.3151929763761107,15.894417553617789,0.4,
0.0005,0.8,2.0,20,means,1,kmeans,0.577548019719081,0.00683658927608023,0.0031468368094413265,0.0009585168544279329,0.30459693732834625,15.825149804647285,0.4,
0.0005,0.8,2.0,20,means,6,kmeans,0.5862156913947195,0.0068698982721038014,0.0031806787688355895,0.00100400029135734,0.31565598550679586,16.089969088219608,0.5,
0.0005,0.8,2.0,20,means,12,kmeans,0.5748643388858177,0.00688645706783325,0.0031555262768317286,0.0009951549537732531,0.31536893261824694,15.987444107636183,0.6,
0.0005,0.8,2.0,20,means,8,kmeans,0.59040040374788,0.00678787093461927,0.0031540116074168806,0.0009967271346217137,0.31601885429902654,15.798271583732337,0.7,
0.0005,0.8,2.0,20,all,16,kmeans,0.5119151108827117,0.006785928595827813,0.0031399753487325027,0.0009870003846392038,0.3143338004349687,15.476700539265728,6.0,
0.0005,0.8,2.0,20,all,19,kmeans,0.5021238969977596,0.006954538903754757,0.003180878313645637,0.001001168712672838,0.31474599590242996,15.758360413463059,4.0,
0.0005,0.8,2.0,20,means,10,kmeans,0.5974952163224634,0.006968847964519682,0.003173045836290179,0.0009578658504421592,0.301875831570736,16.131450890011177,0.5,
0.0005,0.8,2.0,20,means,11,kmeans,0.6025084188339221,0.006968001937838545,0.0031722235227584217,0.0010009944572341952,0.31554978709816006,15.877036875468384,0.5,
0.0005,0.8,2.0,20,means,13,kmeans,0.5809568550118912,0.0068492494507348,0.0031526711269042333,0.0009816093489660842,0.3113579911933205,15.248592692561264,0.3,
0.0005,0.8,2.0,20,means,15,kmeans,0.5859372633789404,0.006917959102010625,0.0031617316813419907,0.0009854236336770748,0.3116721255925214,16.400301054184826,0.3,
0.0005,0.8,2.0,20,means_x,0,kmeans,0.595263602448025,0.006871445043336892,0.0031497647606535833,0.0010121413619170235,0.3213387153734623,16.042178014748302,0.3,
0.0005,0.8,2.0,20,means,19,kmeans,0.5916393162945588,0.006954538903754757,0.003180878313645637,0.001001168712672838,0.31474599590242996,15.758360413463059,0.2,
0.0005,0.8,2.0,20,means_x,2,kmeans,0.585242122998497,0.0069301137394210816,0.0031416360727297647,0.0010107342792118382,0.32172226693768896,15.701367688810372,0.2,
0.0005,0.8,2.0,20,means_x,1,kmeans,0.578623603956883,0.00683658927608023,0.0031468368094413265,0.0009585168544279329,0.30459693732834625,15.825149804647285,0.2,
0.0005,0.8,2.0,20,means,17,kmeans,0.5862982639290678,0.006885855592168026,0.0031806685249573807,0.0010256659791698505,0.322468679499884,15.885321829148968,0.2,
0.0005,0.8,2.0,20,means_x,3,kmeans,0.595768107302438,0.0068851751660127915,0.003164128584204596,0.0009824046188250917,0.3104818886720592,15.802441164677461,0.2,
